time/s,Ewe/V
270212.7932044715,-0.19032012
270222.7933970205,-0.19028194
270232.7935895696,-0.19036976
270242.7937821187,-0.19027048
270252.7939746678,-0.1903163
270262.7941672169,-0.19026285
270272.7943597659,-0.19038884
270282.794552315,-0.19037357
270292.7947448641,-0.19033921
270302.7949374132,-0.19036594
270312.7951299623,-0.19043083
270322.7953225113,-0.19046903
270332.7955150604,-0.19046138
270342.7957076095,-0.19052248
270352.7959001586,-0.19044611
270362.7960927077,-0.19050722
270372.7962852567,-0.19045757
270382.7964778058,-0.1904843
270392.7966703549,-0.19049956
270402.796862904,-0.19052629
270412.7970554531,-0.19043848
270422.7972480021,-0.19041175
270432.7974405512,-0.19036213
270442.7976331003,-0.19043848
270452.7978256494,-0.19041558
270462.7980181985,-0.19040412
270472.7982107475,-0.19045757
270482.7984032966,-0.19049956
270492.7985958457,-0.19053775
270502.7987883948,-0.19056447
270512.7989809439,-0.1905072
270522.7991734929,-0.19062939
270532.799366042,-0.19051102
270542.7995585911,-0.19064848
270552.7997511402,-0.19067901
270562.7999436893,-0.19064084
270572.8001362383,-0.19062938
270582.8003287874,-0.1906752
270592.8005213365,-0.19067138
270602.8007138856,-0.19071719
270612.8009064347,-0.19077447
270622.8010989837,-0.19077829
270632.8012915328,-0.19084701
270642.8014840819,-0.19081646
270652.801676631,-0.19078591
270662.8018691801,-0.19080882
270672.8020617291,-0.19082791
270682.8022542782,-0.19084319
270692.8024468273,-0.19082029
270702.8026393764,-0.19083174
270712.8028319255,-0.19083555
270722.8030244745,-0.19093101
270732.8032170236,-0.1908852
270742.8034095727,-0.19092336
270752.8036021218,-0.19091955
270762.8037946709,-0.19092718
270772.8039872199,-0.19092718
270782.804179769,-0.19093864
270792.8043723181,-0.19110663
270802.8045648672,-0.19109136
270812.8047574167,-0.19107227
270822.8049499663,-0.19106081
270832.8051425158,-0.19107227
270842.8053350654,-0.19108373
270852.8055276149,-0.19101499
270862.8057201644,-0.19106846
270872.805912714,-0.19104174
270882.8061052635,-0.19109519
270892.8062978131,-0.19104172
270902.8064903626,-0.19102263
270912.8066829117,-0.19109136
270922.8068754612,-0.19108754
270932.8070680108,-0.1910799
270942.8072605603,-0.19101499
270952.8074531099,-0.19112191
270962.8076456594,-0.19104937
270972.807838209,-0.19113335
270982.8080307585,-0.19185497
270992.8082233081,-0.19179769
271002.8084158576,-0.19170606
271012.8086084069,-0.19159535
271022.8088009562,-0.19157624
271032.8089935058,-0.1915648
271042.8091860551,-0.19156861
271052.8093786044,-0.1915877
271062.8095711537,-0.19156097
271072.809763703,-0.19157244
271082.8099562523,-0.19159916
271092.8101488017,-0.19157624
271102.810341351,-0.19160298
271112.8105339003,-0.19161062
271122.8107264497,-0.19155715
271132.8109189991,-0.19157243
271142.8111115486,-0.19153044
271152.811304098,-0.1914579
271162.8114966474,-0.19163734
271172.8116891969,-0.1918855
271182.8118817458,-0.19186641
271192.8120742952,-0.19174805
